DG,PAA LVL2,PAA LVL3,TYPE,Titre/Title,Organisation,Chercheur principal/Principal Investigator,QUESTION, Réponse/Answer,Nb, Texte/Text, Thème/Theme,FY
UTIL,1.1.2 - GROUND INFRASTRUCTURE,1.1.2.2 - DATA HANDLING,S&C,Athabasca University THEMIS UCLA Magnetometer Network Extension (AUTUMNX),Athabasca University,"Connors, Martin",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,21,"1.  March 7, 2016 e-POP/Swarm Conjunction/Martin Connors, David Miles/ e-POP Science Team Meeting #18, Saskatoon SK, Feb. 22 2018
2. Spikes to Like or Dislike: If God Gives you LIMES, make LIME-aid/Martin Connors, S‚bastien Guillon, Mark Engebretson, Xiangning Chu, Kyle Reiter, David Boteler/e-POP Science Team Meeting #18, Saskatoon SK, Feb. 22 2018
3. Geophysical Reconnaissance Asteroid Surface Probe (GRASP) Science Objectives/ . Kieran A. Carroll, Henry Spencer, Robert E. Zee, Martin Connors/ 49th Lunar and Planetary Science Conference, Houston TX, March 19-23, 2018 
4. GPS phase scintillation and auroral electrojet currents/P. Prikryl, R. Ghoddousi-Fard, K. S. Jacobsen, A. Viljanen, J. M. Weygand, D. W. Danskin, P. T. Jayachandran, B. S. R. Kunduri, Y. L. Andalsvik, M. Connors, T. Durgonics/ European Geosciences Union General Assembly 2018 Vienna, Austria, 8?13 April 2018
ST4.2 Space Weather and its Effects on Terrestrial and Geo-Space Environments: Science and Application
4. Nightside High Latitude Magnetic Impulse Events/ Martin Connors, Mark Engebretson, Jennifer Posch, David Braun, Manpreet Kaur, S‚bastien Guillon, Michael Hartinger, Hyomin Kim, Rico Behlke, Kyle Reiter, Brian Jackel, Christopher Russell/ AGU Fall Meeting, New Orleans LA, SM31B-2629, Wednesday 13 December 2017
5. Athabasca University Geophysical and GeoSpace Observatories (AUGO and AUGSO)/ Martin G Connors, Ian Schofield, Kyle Reiter, Kazuo Shiokawa, Yuichi Otsuka, Mitsunori Ozaki, Yoshizumi Miyoshi, Ryuho Kataoka, Yoshimasa Tanaka, Kaori Sakaguchi, Reiko Nomura, Claudia Martinez-Calderon, Jun Chae-Woo, Kunihiro Keika, Akimasa Ieda, Trond Trondsen, Devin Wyatt, Craig Unick, Eric Donovan, Brian Jackel, Christopher Cully, Christopher T Russell, Noora Partemies, Mikko Syrjaesuo, Peter Dalin, Mark Zalcik, Anthony Tekatch, Doug Welch/JpGU-AGU Joint Meeting 2017, Makuhari Messe, Japan, May 2017
6.  Spikes to Like or Dislike: Dynamical Processes in Earth?s Auroral Zone Revealed/Martin Connors, S‚bastien Guillon, Mark Engebretson, Kyle Reiter, David Boteler/Fundamental Physical Processes in Solar-Terrestrial Research and Their Relevance to Planetary Physics 2018, Kona, Hawai?I, January 2018
7. Geomagnetic Phenomena near the AUTUMNX Magnetic Array in Qu‚bec, Canada/Martin G. Connors, Ian Schofield, Kyle Reiter, Christopher T. Russell, S‚bastien Guillon, Paul Prikryl, Kazuo Shiokawa, Mark Engebretson, Peter Chi, Jesper Gjerloev /JpGU-AGU Joint Meeting 2017, Makuhari Messe, Japan, May 2017
8. Ground-based instruments of the PWING project to investigate dynamics of the inner magnetosphere at subauroral latitudes/K. Shiokawa and the PWING Team: Yasuo Katoh, Yoshiyuki Hamaguchi, Yuka Yamamoto, Takumi Adachi, Mitsunori Ozaki, Shin-Ichiro Oyama, Masahito Nos‚, Tsutomu Nagatsuma, Yoshimasa Tanaka, Yuichi Otsuka, Yoshizumi Miyoshi, Ryuho Kataoka, Yuki Takagi, Yuhei Takeshita, Atsuki Shinbori, Satoshi Kurita, Tomoaki Hori, Nozomu Nishitani, Iku Shinohara, Fuminori Tsuchiya, Yuki Obana, Shin Suzuki, Naoko Takahashi, Kanako Seki, Akira Kadokura, Keisuke Hosokawa, Yasunobu Ogawa, Martin Connors, J. Michael Ruohoniemi, Mark Engebretson, Esa Turunen, Thomas Ulich, Jyrki Manninen, Tero Raita, Antti Kero, Arto Oksanen, Marko Back, Kirsti Kauristie, Jyrki Mattanen, Dmitry Baishev, Vladimir Kurkin, Alexey Oinats, Alexander Pashinin, Roman Vasilyev, Ravil Rakhmatulin, William Bristow, and Marty Karjala/ISAR-5 (Fifth International Symposium on Arctic Research), Hitotsubashi Hall in Tokyo on Jan 16-18, 2018
9. Electric Currents in Substorms: Systems versus Distributions/M. Connors/13th International Conference on Substorms, Portsmouth  NH, September 2017 (Mon. Sep. 25, 20 minutes)
10. Evolution of ionospheric convection and ULFs during the 27 March 2017 storm: ERGSuperDARN campaign/T. Hori, N. Nishitani, S. G. Shepherd, J. M. Ruohoniemi, M. Connors, M. Teramoto, S. Nakano, K. Seki, N. Takahashi, S. Kasahara, S. Yokota, T. Mitani, T. Takashima, N. Higashio, A. Matuoka, K. A",Science Soleil-Terre,2017/2018
UTIL,1.1.2 - GROUND INFRASTRUCTURE,1.1.2.2 - DATA HANDLING,S&C,Athabasca University THEMIS UCLA Magnetometer Network Extension (AUTUMNX),Athabasca University,"Connors, Martin",Nombre d'expos‚s aux MDIAS/ PUBLIC GNRAL,,2,"1) Athabasca Bei Ji Guang (Athabasca Northern Lights)/M. Connors/Visiting delegation of Open University of China, Athabasca, October 22, 2017 (invited; in Mandarin).
2) Aurora over Athabasca/M. Connors/Athabasca Rotary Club, Feb. 28. 2018.",Science Soleil-Terre,2017/2018
UTIL,1.1.2 - GROUND INFRASTRUCTURE,1.1.2.2 - DATA HANDLING,S&C,"CARISMA - Mid-Latitude Magnetometer Array, and CARISMA - High-Latitude Magnetometer Array",University of Alberta,"Mann, Ian",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Science Soleil-Terre,2017/2018
UTIL,1.1.2 - GROUND INFRASTRUCTURE,1.1.2.2 - DATA HANDLING,S&C,"CARISMA - Mid-Latitude Magnetometer Array, and CARISMA - High-Latitude Magnetometer Array",University of Alberta,"Mann, Ian",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,29,"FAC-MICE challenge University of Alberta contribution/ I.P. Pakhotin/ FAC-MICE Conference, ESTEC, Netherlands/ 04-Sep-17

Evidence of in-situ intense localised magnetic perturbations screened from ground observations by Biot-Savart integration - M-I energy coupling at multiple scales/ I.R. Mann/ ULTIMA Meeting, New Orleans/ 10-Dec-17

Evidence of Ubiquitous Large-Amplitude Alfven waves in the Global Field-Aligned Current System/ I.P. Pakhotin/ AGU Fall Meeting, New Orleans/ 15-Dec-17

Magnetic measurements in space and on the ground - local and global disturbances/ I.P. Pakhotin/	e-POP Science Team Meeting, Saskatoon/ 22-Feb-18

An assessment of the spatial scales of second-minute scale dB/dt magnetic disturbances driving GICs: What spatial density of ground magnetometer stations is needed for GIC monitoring?/ S. Dimitrakoudis/ European Space Weather Week, Ostend/ 01-Dec-17	

On the Causality of Chorus Wave Acceleration: A Remarkable Correlation Between Storm-time ULF wave Power Profiles and the POES VLF Chorus Wave Proxy/ S. Dimitrakoudis/ AGU Chapman Conference, Portugal/ 05-Mar-18

Analysis of the Flux Drop Out during the March 2013 Storm/ L . Ozeke/ Mini GEM, San Fransisco/ 10-Dec-17

Using global ULTIMA data to Specify ULF wave radial diffusion coefficients / L. Ozeke/ Mini GEM, San Fransisco/ 10-Dec-17

Explaining the Diverse Response of the Ultra-relativistic Van Allen Radiation Belt to Solar Wind Forcing/ I.R. Mann/ AGU Chapman Conference, Portugal/ 05-Mar-18

A solar wind-parameterised, probabilistic model of ULF waves in Earth?s magnetosphere/ S. Bentley/AGU Chapman Conference, Portugal/ 09-Mar-18

Explaining the diverse response of ultra-relativistic Van Allen belt electrons to solar wind forcing/ I. R. Mann/EGU General Assembly 2017/Vienna/24-Apri-17

ULF wave penetration in the inner magnetosphere related to radiation belt electron acceleration and losses: Observations and model simulations/M. Georgiou/ EGU General Assembly 2017/Vienna/25-Apri-17

United Nations Expert Group on Space Weather: Strategy for Developing an International Framework for Space Weather Services (2018-2030)/I.R. Mann/ EGU General Assembly 2017/Vienna/24-Apri-17

Meet the Experts - The Future of Solar-Terrestrial Research/I.R. Mann/EGU General Assembly 2017/Vienna/26-Apri-17

Town Hall United Nations Expert Group on Space Weather: Strategy for Developing an International Framework for Space Weather Services/I. R. Mann/Chapman Conference on Dayside Magnetosphere Interactions/Chengdu, China/11-Jul-17

Explaining the diverse response of ultra-relativistic Van Allen belt electrons to solar wind forcing with ULF wave transport/ I. R. Mann/Chapman Conference on Dayside Magnetosphere Interactions/Chengdu, China/11-Jul-17

On the Elegant Dynamics of the Ultra-relativistic Van Allen Radiation Belt: How ULF Wave Transport Explains an Apparently Diverse Response to Solar Wind Forcing/I. R. Mann/IAU Symposium 335: Space Weather of the Heliosphere: Processes and Forecasts/Exeter, UK/18-Jul-17

IAU TOWN HALL: United Nations Expert Group on Space Weather: Strategy for Developing an International Framework for Space Weather Services (2018-2030)/I. R. Mann/IAU Symposium 335: Space Weather of the Heliosphere: Processes and Forecasts/Exeter, UK/18-Jul-20

COPUOS Space Weather Guidelines and Expert Team/I. R. Mann/ The United Nations/United States of America Workshop on the International Space Weather Initiative: The Decade after the International Heliophysical Year 2007/Boston, USA/1-Aug-17

On Energy-Dependent Electron Dynamics Related to Magnetopause Shadowing and Recovery: From Ultra-relativistic multi-MeV to keV Energies/I. R. Mann/International Conference on Substorms 13/Portsmouth USA/27-Sept-17

Development of an International Framework Space Weather Services for UNISPACE+50 in the context of the Space2030 agenda/I.R. Mann/United Nations-UAE High Level Forum/Dubai, UAE/7-Nov-17

Fluxgate Magnetometry on the Expe",Science Soleil-Terre,2017/2018
UTIL,1.1.2 - GROUND INFRASTRUCTURE,1.1.2.2 - DATA HANDLING,S&C,"CARISMA - Mid-Latitude Magnetometer Array, and CARISMA - High-Latitude Magnetometer Array",University of Alberta,"Mann, Ian",Nombre d'expos‚s aux MDIAS/ PUBLIC GNRAL,,1,"Ex-Alta-1: The story of the first made-In-Alberta satellite/I. R. Mann/UofA Dean of Science Alumni Reception/Canadian Museum of Aerospace, Ottawa/26-Oct-17",Science Soleil-Terre,2017/2018
UTIL,1.1.2 - GROUND INFRASTRUCTURE,1.1.2.2 - DATA HANDLING,S&C,"Prince George SuperDARN HF Radar (SD-PGR), Inuvik SuperDARN HF Radar (SD-INV), and Saskatoon SuperDARN HF Radar (SD-SAS)",University of Saskatchewan,"McWilliams, Kathryn",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Science Soleil-Terre,2017/2018
UTIL,1.1.2 - GROUND INFRASTRUCTURE,1.1.2.2 - DATA HANDLING,S&C,"Prince George SuperDARN HF Radar (SD-PGR), Inuvik SuperDARN HF Radar (SD-INV), and Saskatoon SuperDARN HF Radar (SD-SAS)",University of Saskatchewan,"McWilliams, Kathryn",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,29,"1.	Archer, W.A. and St-Maurice, J.-P. 2017. Comparing SuperDARN and Swarm ion velocity measurements. Poster Presentation at the SuperDARN workshop in June 2017.
2.	Chau, J.L., St.-Maurice, J.-P., Vierinen, J.-P., Urco, J.M., and McKay, D. 2017. High-latitude and mid-latitude E region plasma irregularities observed during storm and quiet conditions using spread-spectrum, multi-static, and/or multi-frequency radar observations, Presentation at the SuperDARN workshop in June 2017.
3.	Danskin, D.W., G.C. Hussey, R.G. Gillies, H.G. James, Characteristics of Trans-ionospheric Radio Waves Detected with the Enhanced Polar Outflow Probe, XXXIInd International Union of Radio Science (URSI) General Assembly and Scientific Symposium, Montreal, Canada, 19--26 August, 2017.
4.	Goodwin, L. 2017. The effect of high latitude distorted ion velocity distributions on radar and satellite observations. Canadian Association of Physicists meeting, Kingston Ont., May 29, 2017 ? June 2, 2017
5.	Goodwin, L. 2017. The effect of high latitude distorted ion velocity distributions on radar and satellite observations. CEDAR Workshop, Boulder CO., June 18-23, 2017
6.	Hussey (invited), G.C., D.R. Huyghebaert, K.A. McWilliams, J.-P. St.-Maurice, 2017.  The ICEBEAR Radar: A New Fully Digital 50-MHZ VHF Bistatic Radar for E-Region Radar Observations and Research, XXXIInd International Union of Radio Science (URSI) General Assembly and Scientific Symposium, Montreal, Canada, 19--26 August, 2017.
7.	Kotyk, K, Krieger, K, Detwiller, M., McWilliams, K., and St. Maurice, J.P. A Digital Radar Design for SuperDARN using Software-Defined Radios, SuperDARN Workshop, San Quirico d'Orcia, Italy, June 4-9, 2017.
8.	Koustov, A., Lavoie, D., Kouznetsov, A., Bourchill, J., Archer. W., and D. Knudsen, 2017. A comparison of Swarm cross-track ion-drifts and SuperDARN line-of-sight velocities, presented at Swarm 7-th Data Quality Workshop, Oct 24-27, 2017, Delft University of Technology, Delft, Netherlands.  
9.	Koustov, A., Lavoie, D., Kouznetsov, A., Bourchill, J, and Knudsen, D. 2017. A Comparison of Swarm Cross-Track Ion-Drifts and SuperDARN Line-of-Sight Velocities. AGU Fall Meeting 2017, 11-15 December 2017, New Orleans, SA21A-2500.
10.	Koustov, A.V., Lavoie, D.B., and Varney, R.H.  2017. Comparison of PolarDARN radar velocity and RISR-N plasma drift. Program and Abstracts of SuperDARN-2017 workshop, 5-9 June 2017, San Quirico d?Orcia, Italy, p.46-47.
11.	Krieger, K., Data Distribution Working Group Update, SuperDARN Workshop, San Quirico d'Orcia, Italy, June 5, 2017.
12.	Perry, G.W., H.G. James, A. Howarth, G.A. Enno, N.A. Frissell, R.G. Gillies, G.C. Hussey, E.S. Miller, A. Shovkoplyas, A. White, and A.W. Yau, Radio Science with e-POP RRI, Foothills Amateur Radio Society, Okotoks, Alberta, 18 April, 2017.
13.	Perry, G.W., H.G. James, R.G. Gillies, D.W. Danskin, G.C.  Hussey, and A.W. Yau, Detection of small-scale plasma density irregularities with e-POP RRI, USNC-URSI NRSM (National Radio Science Meeting), Boulder, CO, USA, 4?7 January, 2017.
14.	Perry, G.W., H.G. James, G.C. Hussey, A.D. Howarth, and A.W. Yau.  HF coherent backscatter in the ionosphere: In situ measurements of SuperDARN backscatter with e-POP RRI, American Geophysical Union (AGU) Fall Meeting 2017, New Orleans, LA, USA, 11--15 December, 2017.
15.	Ponomarenko, P., and St.-Maurice, J.-P. Expanding Capabilities of Super Dual Auroral Radar Network in Monitoring Space Weather at High Latitudes (G38-4), 32nd URSI GASS, Montreal, 19-26 August 2017.
16.	Ponomarenko, P., and Nishitani, N. New insight into Tohoku earthquake signatures observed by the Hokkaido East SuperDARN radar, SuperDARN Workshop 2017,  San Quirico D'Orcia, Italy, 4-9 June 2017. 
17.	Ponomarenko, P., and St.-Maurice, J.-P., On the presence of Type 1 echoes in SuperDARN data, SuperDARN Workshop 2017,  San Quirico D'Orcia, Italy, 4-9 June 2017. 
18.	Ponomarenko, P., Scoular, G., and St-Maurice, J.-P. ULF waves and other sources of",Science Soleil-Terre,2017/2018
UTIL,1.1.2 - GROUND INFRASTRUCTURE,1.1.2.2 - DATA HANDLING,S&C,Dynamics of the Neutral Thermosphere (DNT),University of New Brunswick,"Ward, William",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Science Soleil-Terre,2017/2018
UTIL,1.1.2 - GROUND INFRASTRUCTURE,1.1.2.2 - DATA HANDLING,S&C,Dynamics of the Neutral Thermosphere (DNT),University of New Brunswick,"Ward, William",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,7,"Coupling Processes in the Upper Atmosphere,W.E. Ward, Wayne Hocking, Alan Manson, Chris Meek, Marianna Shepherd, Qian Wu, Caroline Gi, Sam Kristoffersen and Chris Vail, PAHA/CANDAC Workshop, Toronto, Canada, May, 2017.

 Mesosphere Wind and Airglow Observations, S. Kristoffersen and W.E. Ward, PAHA/CANDAC Workshop, Toronto, Canada, May, 2017.

Observations of the Neutral Upper Atmosphere from the Canadian Arctic, W. E. Ward , Marianna Shepherd, Qian Wu, Wayne Hocking, Alan Manson, Chris Meek, Sam Kristoffersen and Chris Vail, 2017 International Meridian Circle Program Workshop, Qingdao, China, May, 2017.

Observations of Dynamics in the High Arctic Mesopause Region and Thermosphere, William E. Ward, Marianna Shepherd, Qian Wu, Wayne Hocking, Alan Manson, Chris Meek, Sam Kristoffersen and Chris Vail, Second VarSITI General Symposium, Irkutsk, Russia, July, 2017

Variability of wind and airglow irradiance above Eureka, Nunavut, W. Ward, Sam Kristoffersen, Dustin Fraser and Chris Vail, IAPSO-IAMAS-IAGA Joint Assembly, Cape Town, SA, August, 2017

Airglow observations with the PEARL All Sky Imager, Dustin Gamblin, Chris Vail, Sam Kristoffersen and William Ward, ARCTIC CHANGE 2017, Quebec City, Canada, December, 2017.

Winds and waves in the Arctic upper atmosphere,  William Ward, Sam Kristoffersen and Dustin Fraser, ARCTIC CHANGE 2017, Quebec City, Canada, December, 2017.",Science Soleil-Terre,2017/2018
UTIL,1.1.2 - GROUND INFRASTRUCTURE,1.1.2.2 - DATA HANDLING,S&C,"Arctic Ionosphere Monitoring - Digital Ionosonde Array (AIM-DIA), and Arctic Ionosphere Monitoring - Expanded Global Positioning System Receivers Arry (AIM-EGPS)",University of New Brunswick,"Jayachandran, P.",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Science Soleil-Terre,2017/2018
UTIL,1.1.2 - GROUND INFRASTRUCTURE,1.1.2.2 - DATA HANDLING,S&C,"Arctic Ionosphere Monitoring - Digital Ionosonde Array (AIM-DIA), and Arctic Ionosphere Monitoring - Expanded Global Positioning System Receivers Arry (AIM-EGPS)",University of New Brunswick,"Jayachandran, P.",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,11," McCaffrey, A. M., & Jayachandran, P. T. (May, 2017). Spectral characteristics of auroral region scintillation using 100 Hz sampling. In Ionospheric Effects Symposium (IES), 2017.

 McCaffrey, A. M., & Jayachandran, P. T. (August, 2017). Sub-second Variations in Auroral Region Total Electron Content. In General Assembly and Scientific Symposium (URSI GASS), 2017.

Themens, D.R., and P.T. Jayachandran, ?The Empirical Canadian High Arctic Ionospheric Model (E-CHAIM): Bottomside? (Dec, 2017). 2017 AGU Fall Meeting, New Orleans, Louisiana. (Poster Presentation)

Jayachandran, P.T., K. Hosokawa, K. Shiokawa, D. R. Themens, and P. Prikryl, ?Generation, dynamics, and decay of a polar cap patch? (Aug, 2017).  2017 URSI General Assembly (GASS), Montreal, Canada. (Oral Presentation)

Themens, D.R., and P.T. Jayachandran ?The Empirical Canadian High Arctic Ionospheric Model (E-CHAIM): hmF2 and Bottomside? (Aug, 2017).  2017 URSI General Assembly (GASS), Montreal, Canada. (Oral Presentation)

Themens, D.R., and P.T. Jayachandran ?Examining the use of the NeQuick bottomside and topside parameterizations at high latitudes? (Aug, 2017).  2017 URSI General Assembly (GASS), Montreal, Canada. (Invited Oral Presentation)

Themens, D.R., and P.T. Jayachandran ?The Empirical Canadian High Arctic Ionospheric Model (E-CHAIM): NmF2? (Aug, 2017).  2017 URSI General Assembly (GASS), Montreal, Canada. (Poster Presentation)

Themens, D.R., and P.T. Jayachandran ?The Empirical Canadian High Arctic Ionospheric Model (E-CHAIM): Peak Density? (May, 2017).  2017 International Ionospheric Effects Symposium (IES 2017), Alexandria, Virginia. (Oral Presentation)

Themens, D.R., and P.T. Jayachandran ?A high latitude topside electron density representation for the Empirical Canadian High Arctic Ionospheric Model (E-CHAIM)? (May, 2017).  2017 International Ionospheric Effects Symposium (IES 2017), Alexandria, Virginia. (Oral Presentation)

Themens, D.R., and P.T. Jayachandran ?Examining the use of the NeQuick bottomside and topside parameterizations at high latitudes? (Apr, 2017).  2017 European Geophysical Union Scientific Assembly, Vienna, Austria. (Poster Presentation)

Themens, D.R., and P.T. Jayachandran ?The Empirical Canadian High Arctic Ionospheric Model (E-CHAIM): NmF2 and hmF2 specification? (Apr, 2017).  2017 European Geophysical Union Scientific Assembly, Vienna, Austria. (Oral Presentation)",Science Soleil-Terre,2017/2018
